,review_text,review_rating
1802,bb cream bb cream aku pakai bbrp minggu belakangan aku suka sama bb cream gak buat kulit berminyak ringan wajah cukup ampuh mengcover blemishes dan dark circles kulit wajah aku ku bb cream cotton fit etude house kemasan lama punya tekstur lebih matte dibandingkan bb cream cotton fit kemasan baru gambar atas kalau bb cream ettude house cotton fit kemasan baru teksturnya lumayan melembabkan gak buat kulit berminyak lengket gak terlalu matte wajahjadi pas lah tekstur hasil akhirnya ku,4
1807,face scrub pertama aku d beli liat review fd tentunya hehe suka sama produk butiran scrubnya pas tidak buat sakit waktu digosok wanginya enak tidak buat reaksi kulit karena tidak cocok dengan zat aktif pada produk cocok buat kulitku gampang berjerawat terus seudah pakai kulit muka rasanya lebih halus lebih cerah kadang suka aku pakai buat jerawat merah didiemin semalaman merah merahnya berkurang,4
1813,scrub keluaran brand hits sejak kala indonesia hehehe scrub nya standar membersihkan mengangkat sel sel kulit mati efek mencerahkan kandungan bengkoang nya sayangnya produk terlalu mudah dicari kadang-kadang gak nemu spm,4
1815,pertama kali bb cream keluar tertarik banget buat beli ternyata cocok dikulitku gak buat jerawatan warnanya pas enak buat dipakai sehari-hari karna ringan banget kulit oil control nya biasa banget kalau buat aku yang oily wajib set pakai loose powder bertahan lama,4
1816,produk cocok banget bibirku kering mudah menjadi gelap pemakaian rutin seminggu kali bibir terasa lembut pecah-pecah bewarna cerah bahannya alami membuatnya aman tertelan sayangnya kemasannya kurang rapat mengundang semut,4
1818,nah habis make lips scrubnya gulaco pakai lip balm buat melembabkan soalnya habis scrubbing kan kulit matinya angkat pakai pelembab biar bibirnya lembab tidak iritasi kalau yang ngegosok bibirnya ekstrim,4
1819,brush aku pakai buat apply cream blush hasilnya jadi natural brushnya sendiri tergolog murah kualitasnya sayangnya impor jadi harganya mark up beberapa kali lipat enak dipakai bulunya lembut jadi takut wajah tergoresbrush cocok buat apply cream blush on biar hasilnya lebih natural tebal dan berat muka harganya affordable banget sebenernya sayang mesti po beberapa online shop naikin harga x lipatnya buat foundi terlalu kecil sih,4
1820,salah satu facial mask recommended buat ku harga murah kualitas tidak kalah sama produk harga mahal cocok buat kondisi kulit wanita indonesia halal pastinya wangi nya enak waktu diaplikasikan wajah wajah langsung adem enak tidak menimbulkan alergi iritasi paling suka tekstur facialnya tidak perlu ribet buat racik racik wadah pakai air kemasan nya simple berbentuk tube jadi tidak gampang tumpah buat tertarik sama masker bagus murah produk oke loohh,4
1821,harganya cukup terjangkau spf nya cukuo tinggi nivea andalanku waktu kuliah mana sering panasan dan naik motor cukup ampuh ngelindungi kulit terbakar tetep menghitam sih maklumlah th panasan trs paling tidak kerasa perih bahkan ak belain tiap siang reapplydan aku lihat bedanya sekarang aku yang selalu sunblockan tmn yang tidak pakai kulitku tetep mulus mulai muncul flek kulitnya memang manfaat sunblock tidak dilihat dlm jangka pendek lotionnya sendiri kental sulit meresap kerasa greasy kalau berkeringat kulit sehat gapapa deh,4
1823,pernah pakai sekitar sebulan tahu akhirnya hamil stop skin care non organik cepet nyerap non greasy paginya muka kenyal kliatan segar dan lembut mmg bagus anr sayang harganya mahal banget skrg mau repurchase jadi mikir x apalagi udh byk kebutuhan anak d,4
1824,bbc paling oke ku dilihat coverage ketahanannya tidak perlu pakai bedak uda okey cuma sepertinya kurang cocok buat acneprone aku kerna buat reaksi kulit karena tidak cocok dengan zat aktif pada produk aku,4
1825,masker murah banget penggunaanya praktis cukup apply muka perlu dicampur air mawar/air segala cepat kering menit udh langsung kering tgl cuci aja aku pakai tiba-tiba dirumah aja jadi waktu iseng pakai aja lumayan aja masker buat kencang kenyal after use tidak efek sih,4
1829,pas kuliah lip product favorite repurchase berkali-kali kalau salah inget harganya lebih rb ukuran lip balm pigmentasinya lumayan bagus cukup melembabkan bibir hasilnya terlihat natural transfernya lumayan staying powernya payah hasil warnanya cantik bibir dimaafkanlah,4
1830,saya rasain pakai gentle cleanser muka tuh hasilnya tidak kering tidak narik kulit muka kaya pembersih lainnya kaku kaku begitu pemakaian kulitnya jadi glowing lembut suka bangett dehhh cuman klo mnurut saya siihh emng double cleanser sihh memang kurang maksimal klo buat ngangkat sisa sisa make up haaha,4
1832,biarpun toner jajaran skincare aku aku tidak berani pakai sering mengandung ethanol which is not really good for my skin baunya menyengat banget kalau ngusap deket mata kadang kerasa perih ampe mata kalau tidak sengaja ngusap buka mulut suka kerasa pait alkohol pokonya nyengat banget untung tahan aku suka toner bener jago ngangkat kotoran tertinggal muka cuci muka tidak buat reaksi kulit karena tidak cocok dengan zat aktif pada produk kayanya toner cukup berperan ngurangin jerawat wajah aku jadi this is pretty good for me tho kayanya aku mau cari selingan toner bahannya lebih aman,4
1833,buat ngelindunginnya si lumayan saya teksturenya a bit berair lengket nyerapnya not as fast as produk satunya aromanya enak tidak ganggu kalau buat berenang sunscreen nya fading pasnya cuma buat jalan-jalan aja jg dibawa terus karena gampang luntur apply terus kalau buat olahraga jg tidak holds keringet jadi luntur sama keringet lama,4
1837,lipbalm murah lumayan bagus sih buat merah bibir diusap beberapa kali tidak buat bibir kering kemasannya tidak seberapa bagus harganya murah cocok banget buat kantong anak sekolahan,4
1838,salahsatu baby lips murah produk lokal ya ni gampang banget ditemui produk mayan siii buat melembabkan bibir cuma sering tacap karna gak tahan lama kali ya kemasanya bagus lucu warnanya,4
1840,sebenernya kalau dibilang sun screen sih enggak teksturnya ringan spf lotion biasa not bad lah perlindungan keluar rumah wanginya netral cepat meresap kulit kalau pantai not recomended ya,4
1841,harganya affordable bali gampang didapatkan sekarang banyak online shop yang jual kelebihan lulur jenis buat kotoran badan gampang diangkat cepet kering jadi kedinginan kamar mandi nunggu scrub mengering hahaha wanginya enak semua definitely will repurchase,4
1842,aku suka masker sensasi cool nya apply kulit cocok sih sama kulit oily proacneku gak buat break out hasilnya buat kulit lembut cuman buat seger aja menurutku kalau hilangin komedo masalah dullness kayanya kurang harga kebilang murah sih,4
1844,toner enak tidak nyelekit kulit wajah wanginya aja menyengat sering pakai toner susu pembersih ampuh membersihkan make up simpel harganya murah dimana-mana,4
1846,sunscreen paling aman g menimbulkan efek apa dipakai kulitku yang kering iniimalah pernah waktu habis sempet vakum g pakai sunscreen eeh muka kliatan iteman rajin pakai warna kulit spt semulaa produk lokal dgn good quality,4
1847,produk membuat warna bibir jadi berwarna produknya sendiri warnanya tidak merah pink putih magic sejujurnya produk jaman sd lucu -lucuan dulu pakai buat sekolah murah affordable buat kantong anak kecil lama pakai kebetulan temen punya minjem nyobain selama absen pakai produk hasilnya okay moisturize bibir buat bibir berwarna nice color dan scent also great product,4
1849,suka product multi banget pakai bibir kutikula tempat kering lainnya taruh kulit mencair mungkin sebagian orang terasa berat berminya punya kulit kering sangat membantu sekali cuma tidak suka packageing nya tidak steril mesti colek dlu bener not higienis,4
1850,awal pakai dapet pitera setsetelah coba buat purgingtoner penting mengangkat sisa sabun buat komedo kulit akusetalah pakai komedo jadi jarang munculsukaaaa,4
1853,suka sama wangi aromaterapi sariayu lulur spa wanginya seger tidak buat pusing pemakaian lulur kulit tubuh jadi harum lembab kenyal harganya terjangkau isinya banyak dipakai kira bulan,4
1854,teksturnya jelly butirannya besar bukan butiran kasar hmm mungkin biji strawberry paling suka wanginya segar acara mandi jadi makin menyenangkan kulit terasa lembut lembab walaupun tetap lebih memilih body scrub konvensional,4
1855,i cinta this toner tidak buat kering no geli sensation buat wajah jadi terasa bersih pakai milk cleanser wajah jadi tidak begitu kusam biasanya pakai riasan pakai serumnya waktu malam harganya terjangkau terakhir beli harganya mini market,4
1859,omg kulit saya perih banget makenya emang sih kulit saya sensitif but i do like scrub but this hasilnya sama aja kaya scrub umumnya mengangkat kulit mati emang udah jadi tujuan saya pakai scrub mungkin moisturizer lebih scrub biar kulit tidak jadi kering perih,4
1860,cleansing foam formulanya mild kulit perlu sedikit digunakan seluruh wajah leher wanginya lembut menenangkan cuci muka terasa kulit wajah halus lembut tidak ditarik kulit sensitif cocok banget formulanya ringan sayangnya soal harga buat dompet jadi ringan dikasih aja mencoba harga kualitas sih d,4
1861,overall puas produk muraaah hasilnya tidak murahan beneran mencerahkan wajah tidak buat kering pemakaiannya praktis banget suka dipakai malem keesokan paginya mendapatkan hasil wajah segar cerah jadi make up lebih terlihat bagus wajah,4
1862,suka banget sama matte lip creme pertama packagingnya memang mewah sih colourfulsesuai warna lip creme nya aplikasikan bibir the scent aromanya unique manis kayak permen waktu buka lip cremenya pas dipakai sih hilang aromanya australis cukup pigmentedjadi aku rasa cukup sekali aplikasi aja usah berulang jg cuma itungan menit udah langsung matte finish pokoknya langsung kering lasting powenya banget,4
1863,mencoba samplenya selama minggu tejsturnya oily hatum bunga sticky kuliy berminyak serum malah membuat glowing lengket mssih coba serum kulit terlalu istimewa,4
1864,aku suka scrub butirannya tidak terlalu kasar dipakai tiap hari tidak buat kulit kering kayanya tidak terlalu berdampak deh menghilangkan whitehead blackhead mungkin repurchase kalau kangen aja haha,4
1866,hasilnya gak instant cukup keliatan pemakaian selama minggu udah mulai keliatan hasilnya skintone mulai balik warna yang lebih cerah cerah bukan jadi putih gak berbau pakenya mudah cepat menyerap harga sedikit mahal rb okelah kalau menurutku,4
1868,sunblock spf nya cukup tinggi parasol berfungsi pelindung paparan matahari fungsinya sekaligus perawatan wajah tahun indonesia sendiri siang hari matahari sangat terik perlindungan sinar matahari langsung sangat lah penting packagingnya sunblok cukup bagus berbentuk tube gampang tumpah gampang mengeluarkan isinya berbentuk lotion berwarna putih aplikasikan parasol bagian wajah maupu tubuh diamkan hingga menit hingga lotion meresap kalau aku sendiri aku gunakan parasol bagian kulit tubuh kalau wajah ku kurang cocok soalnya wajahku gampang oily kalau pakai bakalan kilang minyak,4
1869,pertama cobaik produk teman lama lama aku suka ikutan pakai akhirnya scrub nya banyak halus wanginye enak saking halusnya sering digosok biar sel kulit mati nya hilang efek memutihkan nya lumayan oke kalau dipakai rutin harganya terjangkau isinya lumayan banyak,4
1870,cc cream cuma warna kulitku yellow warna dasar kulit yang ditentukan oleh gen dan tidak berubah jatohnya ashy coverage tekstur produk dengan cakupan yang tipis dan warna yang halus hasilnya glowing jadi kulit oily kurang cocok untungnya tidak buat reaksi kulit karena tidak cocok dengan zat aktif pada produk aku acne prone,4
1872,aku suka base riasan max factor termasuk satu iniwalau namanya cc cream punya coverage tinggi hebatnya tetap terasa ringan denger-denger sebenarnya fondi max factor direnamed jadi cc cream punya konsep cc cream sayang oil control so-so ajah jadi jangan lupa oily skin ladies tetep set pakai powder yah,4
1874,suka banget sama essence aku biasanya pakai pagi toner it does what it said mengecilkan pori mengontrol minyak instan waktu jadi - jam pori-pori terlihat lebih kecil produksi minyak berkurang selepas produksi minyak ukuran pori semula diaplikasikan wajah rasanya dingin aplikatornya unik membuat produk terdistribusi merata tempat kecil pinggiran hidung bawah bibir,4
1875,sangat membantu melembabkan menghilangkan sisa lipstick buat bibir jadi halus lembab wanginya enak tidak overpowering bagus buat dipakai liquid lipstick lipstick sedikit drying,4
1877,mungkin satunya lipbalm the body shop works on me dipakai waxy ampuh mengatasi bibur kering pecah pecah nyaman digunakan pakai lipstick matte merubah tekstur lipstick sayangnya susah dicari store the body shop,4
1878,harganya mahal banget aku product tidak worth it enaknya muka badan jadi sekaligus muka tidak buat kering nambah jerawat sayangnya other than that tidak efek apa-apa baunya biasa aja sebamed baunya tidak enak tidak ganggu,4
1880,dulu kalau olahraga pakenya sunscreen banana boat suka sama spf nya tinggi kalau pantai/laut pakenya namanya sunscreen beberapa jam diaplikasikan kembali kalau tidak tetep sun burn meskipun tidak separah kalau tidak pakai sun screen rasanya oily makanya tidak aku pakai sehari-hari muka pakenya kalau mau berenang aja,4
1881,aku punya pilihan warna spiked with rum awalnya beli lipstick penasaran pilihan warnanya banyak warnanya bagus bibir tahan lama teksturnya kering kemasannya terlalu ringkih harga murah this is worth the price,4
1882,purbasari in salah satu lulur legend udah beberapa kali repurchased sejak dibangku sekolah hahaha harganya murah tahan lama kadang tidak habis kebuang bosen pengen ganti aroma aku sih suka yah sama lulur mandi whitening purbasari walaupun gak memutihkan ngangkat kulit mati baik buat kulit halus lembut banget wangi,4
1883,disaat foundation yang susah blend yang hasilnya terlalu tebal  kl pakai brush beauty blender penyelamat banget dibanding pakai brush beauty blender pengaplikasian liquid riasan foundation jadi lebih cepat merata streak-free quotmenyulapquot full-coverage foundation concealer jadi tinted moisturizer pemakaiannya yang kondisi lembab blending under-eye concealer juara sayang beauty blender tricky dicuci katanya sih yang paling tokcer pakai sabun bawaannya which is mehooong kl selama paling ampuh cukup pakai sabun mandi batang d terus selesai dicuci dibiarin dulu sampe balik mengecil baru dimasukkan tempatnya sebaiknya jangan dimasukin laci lemari punya pernah jamuran disimpan kondisi lembab,4
1884,pertama kali coba sabun pas kulit keadaan reaksi kulit karena tidak cocok dengan zat aktif pada produk hasil signifikan buat tambah parah akhirnya aku stop kulit lebih baik aku coba aku suka sama wanginya herbal busanya cukup memadai cuci muka kulit terasa bersih kesat lembut habis cuci muka buat purging aku banyak membantu kalau jerawat mampir satu-satunya buat aku repurchase bentuknya bukan liquid aku sering banget menjatuhkan sabun dipakai aku merasa kurang higienis,4
1885,wanginya buat tidak suka padahal cukup enak dipakai dimuka walaupun berasa manis gimana begitu baunya pemutih jadi takut berhenti pakai kemasan standar cocok harga sesuai lah buat yang cocok repurchase engga,4
1887,efektif banget buat bersihin riasan waterproof hilang gampang tidak perlu ditekan-tekan jadi tidak buat kulitnya luka buat kulit aku sensitif aman soalnya beberapa kali pernah iritasi pakai pembersih riasan minyak ditinggalin pemakaian emang cukup banyak tinggal cuci muka pakai cleanser tidak masalah sekalian ritual tidurnya lengkap,4
1888,- my first vampy lipstick warnanya bagus kayak lipstick mahal d - tektsurnya buttery tidak too much kadar moisturizer-nya pas jadi tidak gampang hilang bibir - warnanya keluar banget baru sekali oles - ketahanannya kalau aku tidak makan heboh begitu warnanya bertahan bibir selama kurleb - jam - tidak buat bibir kantong jadi kering penting - packagingnya biasa kelihatan ringkih aku suka bagian tengahnya transparent jadi langsung lihat warna asli lipstick warna kemasannya sesuai sama warna lipstiknya,4
1890,teksturnya emang cair banget cuma jadi gampang diratain sih perlu pakai banyak produk enak sih emang kandungan spf nya tinggi kemasannya yangg buat make up pouch penuh hahahhaa mana pakai badan jadi perlu rumit bawa banyak sunscreen emang sih ruginya jadi cepet habis hahahhaa so far pakai muncul kerugian sih terlalu tebal  muka walaupun nantinya timpa bb cream bedak,4
1891,nivea lip balm is one of the best- cheap soft dan moisturize you can buy many dan stash up everywhere varian soft rose salah satu aku suka aromanya lembut original biru sayang kemasan barunya kok chubby banget- lebih suka older version lebih slim,4
1892,pas pertama kali mencoba langsung suka banget sama bb cushion padahal aku sebelumnya pernah cocok sama face riasan korea beberapa bb cream korea aku coba jatohnya greyish banget tidak nge-blend baik kulitku but not with this one biasanya aku pakai cara dicolek dulu bantal nya pakai jari habis ditotol muka tenang aja cuci tangan dulu kok nyolek hehe baru habis aku ratain cara di-dab pakai sponge-nya tidak tau hasilnya lebih natural aja diaplikasikan langsung pakai sponge coverage nya lumayan sehari-hari oil control nya oke kulitku oily-combo warna natural beige cocok banget kulitku yang light-medium yellow warna dasar kulit yang ditentukan oleh gen dan tidak berubah highly recommended,4
1893,sebenarnya terlalu mengerti fungsi toner sebenarnya toner di-skip aja rasanya kalau mau skip pakai toner kurang unutk rutinitas skin care aku harganya mahal jadi salah satu pertimbangan volume didapat besar sih pemakaiannya irit sekali,4
1894,eos enak dipakai greasy bibir teksturnya kursng lebih mirip nivea med sayangnya varian spf seoerti nivea med bentuknya lucu telur unik awalnya terasa aneh bentuknya lama biasa melembabkan membuat bibir berminyak makan gorengan,4
1895,teksturnya ringan cepat meresap tidak lengket tidak wanginya dipakai pagi lepas jam siang muka kelihatan mengkilap tidak parah-parah kalau dipakai malam bangun tidur muka lebih lembab tidak berminyak sayangnya kurang ampuh menghilangkan jerawat ataupun bekas jerawat selama pakai jerawat datang pergi kurang menenangkan kulit redness dimana-mana,4
1897,suka banget sama cc cream oil control bagus pilihan warna universalnya menyesuaikan tone muka cuman tricky pakainya anjurkan pakai menit baru kemudian set pakai bedak menit butiran kapsul hitam konon merupakan pigment cc cream butuh waktu menyesuaikan tone wajah sesuai baru kemudian set bedak memperlama wear time nya kalau langsung set bedak cc cream jatuhnya keputihan ashy kayak hantu menurutku oil controlnya juara dibanding cc cream korea lainnya cc cream khas korea tekstur produk dengan cakupan yang tipis dan warna yang halus banget jadi sebaiknya kalau wajah kamu nodanya ditutup pakai concealer menggunakan pakai tinted primer dulu finish suka banget sih natural really brighten my complexion instantly without lookin too fake cocok sehari-hari prefer quotno make upquot riasan,4
1898,hasilnya cukup bagus aku minggu pemakaian tekstur kulit membaik pori mengecil lebih kenyal terlihat lebih cerah lebih halus terlalu signifikan harganya cukup pricey jadi hanyak kupakai malam hari digabung cellumination serum cellumination deep surge hasilnya memuaskan,4
1899,masker bentuknya bubuk jadi rumit makenya karena dicampur air dulu baunya aneh memang kyk bau jamu begitu tidak efek mencerahkan apa yang drastis sih paling habis maskeran berasa seger kenyal aja muka lebih prefer yang kemasan tube lebih praktis tidak hrs campur pk air,4
1900,cream serbaguna melembabkan mencerahkan melindungi uv cocok buat day cream efek lembabnya sedikit kurang sih kalau menurutku tipe kulit kering soalnya efek mencerahkan keseluruhan line snowise kurang kelihatan enaknya sih cream buat kulit keliatan berminyak sesudahnya hasilnya matte begitu muka,4
1901,bb cream perfect fit dibilang versi tengah-tengah cotton fit bright fit finishnya bukan matte nor dewy natural finish lah kalau dibilang aku memakai warna w biasanya lumayan kaget di-swatch warnanya jauuuhh lebih terang bright fit w aku teruskan pemakaiannya ternyata aku lebih suka perfect fit oxidize se-kucel waktu aku memakai bright fit apa mungkin pilihan warna lebih terang whitening nya lebih baik bright fit sejauh buat reaksi kulit karena tidak cocok dengan zat aktif pada produk aku selalu double cleansing oil control sama bright fit selang - jam mulai oily tahan lama t-zone malah kadang luntur jadi belang-belang kalau dilihat baik-baik segi kemasan sangat bagus pump style botolnya warna putih tulang matte desainnya princess-y suka deh,4
1904,really cinta this product walaupun harganya mahal body scrub yaudahlah hahaha scrubnya kasar tidak buat kulit kering pemakaian kulit terasa bersih kenyal baunya tidak terlalu menyengat,4
1905,sering kecewa produk dekoratifnya oriflame aku jadi tidak berharap banyak beli nolong temen aja hehehe ternyata lumayan loh warnanya tekstur produk dengan cakupan yang tipis dan warna yang halus kalau sekali pulas mudah ditambahkan kalau pulasnya ditekan udah lebih keliatan warnanya aku pakai pendek banget tidak repurchase pengen coba tutupnya mudah pecah,4
1906,gak bilang produk jelek tidak bilang bagus fleur wanginya bau cat cukup menganggu aplikatornya terasa kaku tidak mengulas baik alhasil dab pakai jari kalau makan si la girl mpg warnanya bagus sayangnya malah mengelupas dibibir jadi tidak rata warna lipsticknya la girl mpg sangat tansfer colour baik gelas tisu warna fleur sangat cocok digunakan sehari-hari,4
1907,setuju banget kalau sponge banyak bilang buat hasil aplikasi foundation jadi lebih bagus perawatannya lumayan rumit kalau aku pemakaiannya dibasahi dulu jadinya dipakai langsung dicuci dijemur sampe kering banget biar tidak jamuran sponge punyaku lebih sering aku anggurin buat daily rasanya lebih praktis make foundation menggunakan stippling brush menurutku hasilnya sama bagusnya kok,4
1908,aku tidak berapa pakai lancome buat skincare review short term ajam minggu plump nya dapet banget kulit jadi kenyal begitu kelihatannya the day after i wear it brighteningnya biasa aja as mentioned aku baru pakai minggu aku pakai hasil beberapa samples beli riasan lancome dan i think weeks are okay to review something - at least tau tidak buat reaksi kulit karena tidak cocok dengan zat aktif pada produk teksturnya very slightly lengketnya pas uda muka dibawa tidur aja berasa beda tidak pakai kekenyalannya id buy a full size mungkin kalau sekarang uda habis pengen dapet kekenyalannya iya nambah kehalusan sih then again kalau memang kulit nutrisi sampe plump moisture levelnya diperbaiki sama genifique,4
1909,original source scrubnya jadi solusi buat tidak rutin luluran/scrubbing aromanya lembut so girly pasaran lumayan tahan lama mandi jadi terasa lebih bersih wangi,4
1911,bb cream pertamaku sma dulu repurchase berkali kali bb cream cukup bagus harganya affordable berminyak wajahku lama digunakan kulit wajah menjadi tampak sedikit dewy ketahanan terlalu tahan lama - jam indoor jam outdoor waterproof aku terlalu yakin selama terlalu luntur terkena air mengcover noda noda wajah single use overall good,4
1912,brush sigma seri sigmax walaupun padat banget bulu/bristles nya tetap lembut dipakai rasa sakit bulunya menusuk wajah kepadatan bulunya brush mampu memberikan hasil yang lebih full coverage hasil riasan jg jadi mulus memakai brush mengaplikasikan berbagai jenis foundation bb cream cc cream liquid foundation mousse-like foundation selalu puas hasilnya minusnya harganya yang lebih mahal bila dibanding brand dicuci dikeringkan lama kering,4
1913,baby lips melembabkan gak buat greasy cepet meresap bibir gak usah nunggu lama aku lebih prefer lip balm nya nivea lebih melembabkan bibir aku kadang kering banget packagingnya kecil mungil model ulir lebih higienis lip balm pot,4
1915,pernah pakai tools berupa sponge beauty blender jadi ngasih perbandingan puff menurutku lumayan oke bantu ngerratain alas bedak bb cream sudut-sudutnya sepertinya dirancang meraih semua area wajah bagian bawah lebar biasanya pakai meratakan area pipi bagian atas runcing area mata bagian tengahnya cekungan buat puff mudah dipegang iya puff keras ekspektasi melihat bentuknya noda alas bedak sepertinya sulit hilang sering dicuci,4
1916,wanginya enak seger scrub tbs lainnya scrubnya lembut tidak buat kulit sakit iritasi ampuh banget eksfoliasiteksturnya yang lembut melembabkan kulit sayang harganya mahal jadi cm beli kalau pas promo aja,4
1918,toner so so aja aku ngontrol minyak ngurangin napa bagian pipi dagu kering waktu pakai harganya murah mudah didapat toko-toko beli penasaran aja,4
1919,wanginya harum sangat melembabkan bibir tidak terlalu lengket jadi terasa cepat menyerap bibir enak banget deh dipakai one of my fav harganya termasuk murah isi banyak pas kantong pelajar,4
1922,murah banget lebih prefer yang air mawar tidak buat break out toner disaat bokek melanda biasa pakai jg bwt pembersih make up bareng milk cleansernya viva sama murahnya semuanya kl tidak salah sekita per item which is murah banget kl tidak mau budget gede bwt bersih make up bagus sih sekalian jdin toner,4
1923,tekstur serum kental cepat meresap meninggalkan efek minyakan bulan belakangan rutin pakai serum pagi hari malam hari skip moisturiser pagi hari hasilnya kulit terasa lembab kenyal halus bahkan suami memuji kulit wajah sekarang jauh lebih halus dibandingkan pas pacaran,4
1924,sari ayu penyegar jeruk aku suka banget sama produk kandungan jeruk buat jerawat aku kempis tidak buat berminyak sangat ringan balance dikulit aku udah begitu haranya sangat terjangkau,4
1925,suka banget ama toner rasanya kurang lengkap kalau pakai toner habis cuci muka mengandung alkohol mengandung pewarna / parfum membuat wajah kering kemampuan eksfoliasinya lumayan baik soalnya ampuh mengurangi whitehead hidung kurang ampuh mengatasi blackhead mengecilkan pori-pori wajah,4
1926,bentuknya lucu imut fruity aroma kerasa banget berwarna gak terlalu mengkilap cuma bibir aku gampang kering jadi sering sering ditouch up cocok buat base lipsticktapi hati hati ya kalau dibanderol harga terlalu murah olshop suka palsunya,4
1927,kok yang tertera dsini harganya murah yaabeli counter bedanya x lipathiikkss menurut saya teksturnya okegampang diratainapalgi klo pakai spongewarnanya pas buat saya yang kulitnya coklathasil akhirnya bkin glowing tetapi g too much coverny lumayan nutupun warna kulit gak rata kalau nutupi bekas jerawat menurut saya kurang tetapi memang karna kulitq berminyakjadi -jam kemudian keliatan oily dibandingin pas pagi hari baru pakejadi saya recommend produk buat kulitnya kering-normal,4
1928,dibandingkan serum sejenis merek produk kiehl cukup bersaing hasil pemakaian sebulan cukup memuaskan dibilang sama serum merek harganya - kali lebih mahal paling berasa kulit terasa lebih kenyal halus efek lebih gahar melawan kerutan membuat kulit lebih cerah ngerasa signifikan kemasan okay texture dan color slightly thick but well absorbed warna price worth every penny,4
1929,murah banget tidak buat kering iritasi perih kemampuan mengangkat riasan nya so-so sihperlu -x usapan coba wajah pakai riasan berat such as wedding riasan beli anti acne model-model pemotretan model murid kursus jadi kalau wajah riasan ringan mungkin mantap ngangkat make up murah kemampuan lumayan rekomendasi deh,4
1930,salah satu kabuki higly recommended biasanya dipakai aplikasi loose powder hasilnya lebih natural bulunya sangat halus gampang rontok sayang harga nya tergolong mahal lebih memilih kabuki brush kegunaan serupa harga lebih terjangkau ditemukan counter counter the body shop,4
1931,enak banget lotion sebenernya pertama kali aku kenal konsep lotion hada labo dulu biasanya langsung krim muka ringan rasanya segar wajah kalau whiteningnya sih terlalu lebih pas nya brightening kali,4
1935,dibandingkan sama versi sport sunscreen bb ultra defense teksturnya lebih ringan lebih cepat meresap kulit gak terlihat dempulan jadi cocoklah buat pemakaian harian sering aktivitas dioutdoor,4
1936,aku punya pilihan warna whipped caviar beli ikutan kena demam kylie jenner lips hahaha so far aku suka banget sama pilihan warna mauvenya cantiiik banget teksturnya lembut matte lembut sayangnya suka transfer gelas sedotan buat aku tidak masalah sih tinggal diaplikasikan kembali,4
1937,hmmmmm benernya aku suka brush lembut ukurannya gedey banget buat aku powder brush segede buat aku susah makenya aku lebih suka powder brush lebih kecil jadi menjangkau daerah daerah tertentu meskipun gede kaya gini tetepa cepet kering kalau dicuci,4
1938,udah repurchase lipbalm kesekian kalinya tetep suka sama hasilnya lipbalm lembut bibir gak buat lengket saking ringannya jadi tidak kerasa pakai lipblam lipbalm tidak buat bibir jadi mengkilap makanya dipakai laki-laki maupun perempuan harganya murah kualitas didapatkan memuaskan,4
1939,brush apply powder seluruh wajahdan as powder brush bagus banget tentunya powder brush sering dicuci karena pemakaian seharidan walaupun dicuci berkali bentuknya berubah pernah rontok lembut brush super besar bulunya fluffy bangetkalau suka bedakan langsung semuka pakai brush jadi ringkas cepat,4
1940,repurchase pilihan warna sekarang tidak pernah bosan semua udah tau kalau kualitas nyx smlc udah paling enak liquid lipstick kalau punya bibir kering smlc tidak buat bibir terlalu terasa ditarik pas pakai kayak liquid lipstick lainnya menurutku ya,4
1941,aku wangi face wash enak bangeeet seger bau lemon jadi buat aku hobi cuci muka begitu deh hohoho fw buat muka aku jadi bersih bebas minyak mengecah jerawat but tidak berpengaruh buat komedo ku,4
1942,- membuat kulit menjadi kering - kesat wajah - membuat kulit menjadi perih merah - membuat kulit wajah menjadi lembab paling penting menimbulkan jerawat wajahku,4
1943,termasuk pilihan warna keluaran baru maybelline saya warna orange nya pas banget buat kulit saya yang medium fair dipakai mix warna bakalan eye catching kalau dipakai tebel buat yang kulitnya putih harga bersahabat,4
1944,busanya wangi banget jadi terganggu wanginya bentuknya biasa aja sih sama kayak produk lainnya mudah mengaplikasikannya busanya light banget make up kelas berat kudu mencuci wajah x,4
1946,formulanya lumayan ringan meninggalkan noda putih  buat wajah berminyak kalau ditimpa bedak kalau terkena air terlihat bekas diwajah butuh waktu produk menyerap sempurna meski harganya lumayan mahal isinya banyak sedikit satu wajah,4
1947,murah bulunya lembut pas banget ukurannya untuk dusting the powder for all over the face sayangnya kalau kepepet blend cream foundation kurang efektif hasil blendingnya lebih tekstur produk dengan cakupan yang tipis dan warna yang halus jadi gak buat muka terlalu tebal  pas powdering downside is punya ku hampir patah kurang lebih tahun digunakan tt so sad well but for the price is totally worth it,4
1949,beli brush online seller indo kalau tidak salah k buat aku jadi multi tasking brush bedak tabur blush on kadang meratakan foundation jg pegangannya kyk yang berat enak aja kok,4
1950,cinta this product so much harga terjangkau warnanya buram banget pilihan warnanya cakepquot applicatornya pas enak banget dipakai - buat bibir sedikit kering staying power so so suka nyisa outer ring doank kalau habis makan jadi cepet touch up,4
